name;score
"Ukraine";185126,05636340738
"Russia";80789,29931065819
"war";57639,19459907799
"people";47841,169499177784
"ukrainian";41869,71961866157
"force";30243,42543338292
"US";23445,488037708306
"country";23303,089220450936
"President";21382,242695159068
"leader";20352,31841624233
"invasion";20282,64401872881
"president";19681,000684687708
"city";19174,731307401144
"troop";17623,691335494714
"border";14840,730290560456
"day";14411,3559730262
"world";14013,261861221017
"time";13642,740138262168
"attack";13034,198416190575
"west";13014,841381609724
"region";12715,389620028885
"claim";12473,733899296567
"kyiv";12461,0579022431
"Kremlin";12446,736951802424
"cause";11450,184716342073
"Europe";11037,16156412708
"minister";10472,9825109146
"NATO";10274,406919173589
"missile";10148,510455673157
"election";9898,124866751601
"video";9401,83635158066
"Crimea";9281,331003820063
"Vladimir";9091,763577419519
"bomb";9002,083180378428
"Moscow";8924,575423830991
"sanction";8757,952746860163
"army";8707,198485348925
"target";8682,425461649393
"history";8374,455411831734
"government";8269,999399591847
"year";7890,815837495883
"end";7830,827951209518
"power";7781,025242119077
"director";7626,97464833197
"Friday";7556,2576726506295
"Putin";7313,847449205547
"policy";7240,159217948557
"alliance";7087,204704578108
"nation";7002,281881908474
"aggression";6991,055174967884
"century";6774,942120935306
"action";6641,056723497615
"concern";6591,273462097874
"russian";6475,492126305171
"defence";6420,674154749007
"historian";6349,063607618688
"Thursday";6312,437268094758
"kill";6232,538431051388
"expert";5962,850288976954
"ally";5663,900084167989
"warn";5439,095965998483
"member";5188,751844672791
"call";5157,762578650804
"point";4858,153176987243
"eu";4617,157426106575
"night";4569,771158824908
"evidence";4508,7444649233385
"capital";4504,643128863955
"state";4493,288089177091
"union";4461,184203767227
"combat";4445,278133797113
"genocide";4324,659457036241
"bank";4299,851476594493
"run";4293,922690746031
"back";4252,8826458112035
"February";4228,220229539416
"movement";4123,010516527051
"research";4077,540079096598
"soldier";4074,6444067202115
"figure";3995,5791656425445
"role";3992,98504021439
"crisis";3965,7980595793706
"media";3921,8018801350313
"week";3862,998797198076
"center";3791,8197962230233
"air";3781,090464263878
"population";3710,7158926143607
"famine";3667,8036122267745
"fight";3657,745513408768
"weapon";3575,204249999133
"China";3491,2498162778384
"effort";3473,3219813133633
"Viktor";3473,1240850926547
"security";3407,594773585236
"vehicle";3398,128390274518
"conflict";3341,580064017164
"violence";3329,9436617126803
"independence";3305,1152536670706
"message";3170,595679745477
"new";3104,5077452466217
"stream";3073,8448407016344
"Nato";3068,5332277689236
"month";3060,867050861491
"United";3060,51774298703
"States";3060,51774298703
"agreement";3007,7323202223765
"talk";2979,1942143313663
"school";2976,9298395317114
"official";2972,110196753297
"risk";2899,8345588638485
"offer";2846,176152858888
"personnel";2836,9885621298517
"assistance";2820,65710143543
"UN";2773,388963484724
"Australia";2767,9545308874217
"number";2753,2430198535285
"revolution";2655,457998339911
"name";2618,833671907871
"Germany";2611,110649195886
"family";2604,4286912698835
"business";2570,880349991858
"part";2528,384046080739
"organization";2509,5045672595347
"step";2489,7402974009924
"exchange";2430,7425606676143
"Belarus";2384,077817830311
"strike";2383,034945972517
"sea";2353,618920687552
"interior";2348,9767466946514
"observer";2324,6388067193343
"operation";2316,6426218188294
"republic";2290,4067703215915
"Zelensky";2251,242207165622
"area";2240,84721788545
"explosion";2216,8449389799516
"house";2162,011252689709
"wave";2136,9489472891564
"decision";2125,9920932900104
"deal";2088,8315565010607
"address";2070,677078568014
"morn";2010,0572102559586
"order";1994,3820042396358
"opposition";1989,9554008756681
"word";1918,5607925382335
"Britain";1903,484374598195
"empire";1885,3847284459273
"demand";1857,402155239934
"company";1851,1798375232195
"lot";1796,9392300384068
"Johnson";1796,2504129482893
"land";1794,159017132276
"measure";1787,3382452296808
"island";1762,2696723031888
"oil";1740,8286365133315
"threat";1728,31152634669
"fire";1727,6300269155345
"change";1658,0955854613755
"american";1652,5041720616116
"enemy";1649,0941684388724
"donetsk";1646,912372603013
"tank";1636,4945380598128
"membership";1612,6760940814172
"plane";1603,5813110719864
"right";1591,0065473500194
"protest";1585,779623319164
"Poland";1569,8515623539108
"intervention";1548,1918736661637
"corruption";1526,0430061610166
"bloodsh";1517,3951805003476
"ga";1511,557607823771
"friend";1504,0231659357335
"secretary";1492,100372835338
"price";1487,4220855575595
"navy";1476,8138243944427
"citizen";1438,0482720545974
"mile";1416,6643305429313
"democracy";1392,7544797030778
"identity";1384,7351049108615
"meet";1366,2745835030698
"northeast";1353,178214556531
"market";1317,3860831525064
"cent";1295,1645996869747
"base";1287,4665496201524
"association";1285,341189046179
"misinformation";1284,8968598020876
"airport";1284,3640826551782
"responsibility";1276,3717370272354
"partner";1275,8906169288257
"putin";1269,8588997186916
"woman";1232,8767782666478
"act";1184,8392302637897
"diplomat";1156,4909428632618
"uprise";1134,2330590202655
"warship";1128,8455896796402
"horrel";1104,5013554905368
"civilian";1088,7803652983816
"south";1086,643767709255
"shelter";1034,3993337619402
"refusal";1016,760865669042
"propaganda";1010,1912009375989
"affair";1007,1804179880824
"exercise";1003,3224409328343
"flag";983,6352658158623
"parliament";975,2313243461463
"case";965,1070527330616
"gunfire";959,5475499582195
"safety";958,8260733574828
"situation";943,6849710409476
"transportation";939,472419272589
"life";923,4216774724875
"separatist";919,089069324428
"republics";908,1376208595107
"kharkiv";880,4868211513927
"way";879,6337785617552
"men";878,7370238237476
"station";870,147729510749
"elite";860,0511488237604
"ammunition";858,0
"women";853,2386324937876
"activist";852,4489005028521
"promise";851,9980047367907
"food";841,9571254611213
"holodomor";838,1389568563482
"principle";829,3366452315769
"home";826,9154707942944
"July";824,1670646414315
"victory";823,9345987093686
"pledge";779,4858529535737
"build";770,4827803534793
"trigger";758,97042726679
"solution";756,1602767320749
"second";752,7947976343459
"motive";734,1625792502335
"arm";732,7803711224949
"position";725,6747972028573
"plan";717,5428229738969
"east";708,3356594671503
"opportunity";696,4216741403342
"percent";688,8047735502873
"zelensky";667,583782198806
"resolution";667,4353478747965
"attempt";664,7831663115671
"response";651,4345147344942
"Anton";648,6906242871164
"death";648,078020360311
"choice";647,506689382003
"regime";627,0164769343148
"January";618,4994820416837
"March";617,4686331351072
"speech";613,9483307635753
"root";612,8111896474596
"pipeline";601,9122137935136
"north";600,1774206236536
"puppet";593,8670465894871
"whole";589,081895201774
"worker";584,6343695442811
"economy";581,8588679190583
"fact";572,7865235314074
"council";566,4689170691634
"delegation";548,047168473882
"Joe";540,4058225070178
"ship";505,95085049127266
"objective";479,5136853517707
"effect";472,0708466838333
"recognition";470,7818971604595
"hope";460,69960009965104
"ty";460,5226239780862
"vote";452,7427415183785
"trade";450,79962775141223
"opinion";445,20193514891037
"term";428,18947332484447
"shield";422,6790294956983
"intelligence";414,1596216130211
"car";406,4005682427362
"cooperation";394,56714205364193
"excuse";378,33175041251457
"spy";377,6867955926968
"constitution";371,17518467319417
"decade";371,1378579242731
"luhansk";361,00950402845285
"street";359,28821648704314
"Alexander";345,30299580737613
"agency";343,38621521180335
"military";342,1467566652214
"reporter";336,2140709975949
"guard";333,5659414557017
"refugee";328,0938075474304
"sign";322,99285146885387
"consensus";308,56220397639373
"flank";306,64093928543343
"fear";305,86633298725303
"direction";287,52258337883177
"nazis";284,1325339522419
"majority";281,0288775432642
"Kravchuk";273,8601865401249
"shell";267,22861798304183
"defeat";264,6525498844296
"Leonid";258,01477888428207
"lie";255,5266962623541
"2014";250,82538372611594
"rationale";250,25946485866237
"advice";249,21375692521133
"commitment";247,70594176721232
"servicemen";243,27898898677688
"group";242,62670977558125
"scale";237,21918111726305
"date";218,8266486458484
"Nord";215,5241128429488
"side";208,09854239132662
"district";207,69313935154275
"press";203,10568087649023
"Chernobyl";200,87122592260468
"head";200,78347713543357
"money";199,95196593759223
"thing";190,4190125818812
"event";186,3576611456283
"kilometre";184,23020763944905
"charge";183,28506686334708
"person";180,08133229720195
"Monday";178,58949283440506
"quarter";176,47925313227282
"advantage";175,9232063430037
"image";174,81531715487964
"moment";173,56948638481632
"horror";173,5404047149157
"Kazakhstan";170,72470656045658
"plant";165,8314516813417
"tech";163,57552044442076
"celebrity";163,57552044442076
"xi";162,79159123092737
"servant";159,917119232458
"course";159,89161468541545
"diplomacy";158,64104906257705
"ambassador";155,81045569979597
"future";155,57715255263685
"source";153,68771380290227
"fellow";149,1305118007175
"activity";147,0307829128105
"present";146,8468700015531
"Biden";146,12909303262444
"t-34";131,87467914173362
"help";126,62108885734177
"peace";122,49587648359397
"accusation";120,84027084793622
"solidarity";120,4449509239045
"annexation";117,45707355849181
"application";116,33194204932168
"surrender";115,33343664018005
"invader";110,78899720689492
"freedom";109,2849714254797
"Yushchenko";104,27875079428759
"path";103,51964131012708
"rule";103,35735264111982
"destruction";101,15144530967834
"heel";98,47593471241322
"ukraine";97,62403505198564
"story";93,29005982533073
"party";88,36589620021178
"move";86,744337447486
"loss";85,42167747248764
"suffer";85,42167747248764
"infographic";84,46624311241254
"map";84,46624311241254
"chancellor";84,3748152303473
"Olaf";84,3748152303473
"Scholz";84,3748152303473
"prayer";84,17657999059799
"Canada";80,8544943686215
"conference";79,49683758461438
"Minsk";78,96464824472415
"Emmanuel";77,1827243073647
"Boris";70,79566957871504
"France";70,16849673088744
"development";70,12746067760213
"Berlin";69,41289703011425
"Antony";69,26729658420523
"Blinken";69,26729658420523
"siege";69,26729658420523
"territory";68,98836870959951
"appeal";67,9265538284804
"August";66,59091133570142
"confidence";62,043484839166204
"novice";62,043484839166204
"Emily";62,043484839166204
"guarantee";61,62437235292056
"support";61,21791649039174
"chief";61,14893520414168
"kinship";61,034221122052664
"intermarriage";61,034221122052664
"language";61,034221122052664
"circle";60,94711042618451
"statehood";59,4100816222551
"line";59,243077425454146
"status";58,992450432704196
"demonstration";58,36827233388618
"front";57,61942444516874
"advance";57,61942444516874
"Michael";56,70360712461508
"Carpenter";56,70360712461508
"intimidation";53,556948759312625
"assessment";50,768471043704444
"guilt";48,88117781855293
"reality";47,66602860525052
"plot";45,30821454654457
"stability";45,29901340089327
"infrastructure";43,95234118967212
"opponent";43,95234118967212
"zone";43,51845643574587
"department";42,528339984585465
"Hussein";41,241858024874894
"church";41,04202379482709
"good";37,58064767095096
"service";37,58064767095096
"travel";37,58064767095096
"timidity";36,54034465688556
"Antonov";35,10864795858182
"Odessa";34,63519729807733
"rhetoric";34,45289766793066
"feel";34,45289766793066
"distrust";33,13747470584254
"April";33,00127280235013
"EU";32,160504933783244
"favour";31,70541622213713
"Washington";31,006441332991507
"envoy";30,969118109830095
"individual";30,18654970070749
"actor";29,80144900082551
"coast";29,782591266199237
"Eurasia";28,23316908081611
"programme";28,23316908081611
"Chatham";28,23316908081611
"Wallace";26,814017513438976
"incident";26,400644956820145
"demilitarization";25,453172184932875
"de-nazification";25,453172184932875
"Budapest";24,416233852209885
"memorandum";24,416233852209885
"integrity";24,416233852209885
"Evelyn";24,15128811675398
"involvement";23,92723518925036
"matter";23,678938334617662
"kremlin";23,13597647980051
"lease";21,515642349458908
"port";21,515642349458908
"text";21,251456453246988
"series";20,7311801407226
"preparation";20,7311801407226
"anthem";19,129817423856537
"unison";19,129817423856537
"pack";18,591566512597094
"traffic";16,843424874465093
"package";16,572272156102784
"top";16,178451909316063
"penalty";16,178451909316063
"airspace";14,36836874638702
"airline";14,36836874638702
"Volodymyr";11,869288033162956
"policemen";11,844561352149595
"team";11,844561352149595
"industry";10,434561135945316
"technology";10,434561135945316
"intent";10,434561135945316
"work";9,993555065978988
"often-strain";9,928327838561856
"relationship";9,928327838561856
"Justin";9,536922088635789
"Trudeau";9,536922088635789
"cry";9,451310328906342
"vision";8,67746938408181
"proxy";8,137751621804947
"goal";7,565633407995836
"water";7,553466383605153
"aircraft";7,217599544176325
"sunflower";7,154941132888156
"flower";7,154941132888156
"ukraineto";7,154941132888156
"pocket";7,154941132888156
"display";7,154941132888156
"bravado";7,154941132888156
"resolve";7,154941132888156
"snake";6,705033697833273
"mouth";6,705033697833273
"Danube";6,705033697833273
"rival";6,486065058179674
"assembly";6,425656865109196
"revanchist";6,254260757491102
"view";6,254260757491102
"project";5,968474414757191
"declaration";5,821945503916286
"producer";5,661170522799603
"grain";5,661170522799603
"Daniel";5,324947223740704
"Keane";5,324947223740704
"sky";4,919162489557227
"stock";4,474564188105288
"Donald";4,297237219351834
"Trump";4,297237219351834
"adviser";4,0
"draft";3,853283111207752
"dawn";3,5236850567732922
"aviation";3,4639207774646317
"midway";3,4554528435511416
"November";3,341972955069821
"garrison";2,3039030861611507
