name;communityId
"condition";28
"accusation";39
"propaganda";39
"toll";70
"report";96
"outlet";99
"2014";112
"2019";112
"2021";112
"AP";112
"America";112
"Amsterdam";112
"Andersson";112
"Anton";112
"Antonio";112
"Antonov";112
"Antony";112
"April";112
"August";112
"Australia";112
"Beijing";112
"Belarus";112
"Ben";112
"Biden";112
"Blinken";112
"Boris";112
"Britain";112
"Burns";112
"Canada";112
"Carpenter";112
"Chatham";112
"Chernobyl";112
"China";112
"Crimea";112
"Daniel";112
"Danube";112
"Dec";112
"Dmitry";112
"Donald";112
"Emmanuel";112
"Eurasia";112
"Europe";112
"F";112
"Feb";112
"France";112
"French";112
"Friday";112
"Gerashchenko";112
"Germany";112
"Guterres";112
"Hungary";112
"Hunter";112
"IMF";112
"J";112
"Jan";112
"Japan";112
"Jens";112
"Joe";112
"Johnson";112
"July";112
"June";112
"Justin";112
"Keane";112
"Kravchuk";112
"Kremlin";112
"Kuala";112
"Lenin";112
"Leonid";112
"Leyen";112
"Lumpur";112
"Macron";112
"Magdalena";112
"March";112
"Michael";112
"Minsk";112
"Monday";112
"Morrison";112
"Moscow";112
"NATO";112
"Nato";112
"Nikolai";112
"Nord";112
"November";112
"Oct";112
"Olaf";112
"Peskov";112
"Poland";112
"President";112
"Putin";112
"Romania";112
"Russia";112
"Scholz";112
"Scott";112
"States";112
"Stoltenberg";112
"Thursday";112
"Trudeau";112
"Trump";112
"UK";112
"UN";112
"US";112
"Ukraine";112
"United";112
"Ursula";112
"Viktor";112
"Vladimir";112
"Wallace";112
"Washington";112
"William";112
"Yushchenko";112
"Zelensky";112
"Zelenskys";112
"act";112
"action";112
"activity";112
"actor";112
"addict";112
"address";112
"advance";112
"adviser";112
"advisor";112
"affair";112
"agency";112
"aggression";112
"agreement";112
"aim";112
"air";112
"aircraft";112
"airport";112
"airstrike";112
"alliance";112
"ally";112
"ambassador";112
"ambition";112
"amendment";112
"american";112
"annex";112
"annexation";112
"anthem";112
"anxiety";112
"apartment";112
"appeal";112
"area";112
"arm";112
"army";112
"aspiration";112
"assault";112
"assessment";112
"association";112
"attack";112
"attempt";112
"authority";112
"autumn";112
"aviation";112
"back";112
"bank";112
"base";112
"bayraktar";112
"block";112
"blocs";112
"bloodsh";112
"bomb";112
"border";112
"boss";112
"bridge";112
"build";112
"business";112
"businessman";112
"call";112
"camp";112
"capital";112
"car";112
"casualty";112
"cause";112
"caution";112
"cent";112
"certification";112
"chancellor";112
"charge";112
"chess";112
"chief";112
"children";112
"church";112
"citizen";112
"city";112
"civilian";112
"claim";112
"coast";112
"cobra";112
"combat";112
"commission";112
"company";112
"conference";112
"conflict";112
"contrary";112
"contribution";112
"cooperation";112
"corruption";112
"council";112
"country";112
"crisis";112
"culmination";112
"culture";112
"date";112
"dawn";112
"day";112
"deal";112
"death";112
"decade";112
"decision";112
"declaration";112
